candidate_id,source_run_id,operation,execution_gas,standard_intrinsic,eip7623_floor,eip7623_total,eip7976_floor,eip7976_total,eip8311_floor,eip8311_total,tx_cap_margin,runtime_bytes,initcode_bytes,deployment_gas,artifact_path,artifact_sha256
F5,research-sp40-f5-field-benchmark,F5/op12/n1,8816,,,,,,,,,,,,research/runs/research-sp40-f5-field-benchmark.json,de6a486dfa903408aaf22422ad88016f619701b9c2110c1877b5cb4c17b9aa18
F5,research-sp40-f5-field-benchmark,F5/op13/n128,659464,,,,,,,,,,,,research/runs/research-sp40-f5-field-benchmark.json,de6a486dfa903408aaf22422ad88016f619701b9c2110c1877b5cb4c17b9aa18
F5,research-sp40-f5-field-benchmark,F5/op13/n256,1313998,,,,,,,,,,,,research/runs/research-sp40-f5-field-benchmark.json,de6a486dfa903408aaf22422ad88016f619701b9c2110c1877b5cb4c17b9aa18
F5,research-sp40-f5-field-benchmark,F5/op13/n32,171251,,,,,,,,,,,,research/runs/research-sp40-f5-field-benchmark.json,de6a486dfa903408aaf22422ad88016f619701b9c2110c1877b5cb4c17b9aa18
F5,research-sp40-f5-field-benchmark,F5/op13/n64,333733,,,,,,,,,,,,research/runs/research-sp40-f5-field-benchmark.json,de6a486dfa903408aaf22422ad88016f619701b9c2110c1877b5cb4c17b9aa18
F5,research-sp40-f5-field-benchmark,F5/op14/n16,77910,,,,,,,,,,,,research/runs/research-sp40-f5-field-benchmark.json,de6a486dfa903408aaf22422ad88016f619701b9c2110c1877b5cb4c17b9aa18
F5,research-sp40-f5-field-benchmark,F5/op14/n32,105828,,,,,,,,,,,,research/runs/research-sp40-f5-field-benchmark.json,de6a486dfa903408aaf22422ad88016f619701b9c2110c1877b5cb4c17b9aa18
F5,research-sp40-f5-field-benchmark,F5/op14/n64,161710,,,,,,,,,,,,research/runs/research-sp40-f5-field-benchmark.json,de6a486dfa903408aaf22422ad88016f619701b9c2110c1877b5cb4c17b9aa18
F5,research-sp40-f5-field-benchmark,F5/op15/n16,629651,,,,,,,,,,,,research/runs/research-sp40-f5-field-benchmark.json,de6a486dfa903408aaf22422ad88016f619701b9c2110c1877b5cb4c17b9aa18
F5,research-sp40-f5-field-benchmark,F5/op15/n32,737591,,,,,,,,,,,,research/runs/research-sp40-f5-field-benchmark.json,de6a486dfa903408aaf22422ad88016f619701b9c2110c1877b5cb4c17b9aa18
F5,research-sp40-f5-field-benchmark,F5/op15/n64,954053,,,,,,,,,,,,research/runs/research-sp40-f5-field-benchmark.json,de6a486dfa903408aaf22422ad88016f619701b9c2110c1877b5cb4c17b9aa18
F5,research-sp40-f5-field-benchmark,F5/op16/n64,305721,,,,,,,,,,,,research/runs/research-sp40-f5-field-benchmark.json,de6a486dfa903408aaf22422ad88016f619701b9c2110c1877b5cb4c17b9aa18
F5,research-sp40-f5-field-benchmark,F5/op17/n2,102638,,,,,,,,,,,,research/runs/research-sp40-f5-field-benchmark.json,de6a486dfa903408aaf22422ad88016f619701b9c2110c1877b5cb4c17b9aa18
F5,research-sp40-f5-field-benchmark,F5/op18/n1,5452,,,,,,,,,,,,research/runs/research-sp40-f5-field-benchmark.json,de6a486dfa903408aaf22422ad88016f619701b9c2110c1877b5cb4c17b9aa18
F5,research-sp40-f5-field-benchmark,F5/op19/n1,4412,,,,,,,,,,,,research/runs/research-sp40-f5-field-benchmark.json,de6a486dfa903408aaf22422ad88016f619701b9c2110c1877b5cb4c17b9aa18
F5,research-sp40-f5-field-benchmark,F5/op2/n1,7345,,,,,,,,,,,,research/runs/research-sp40-f5-field-benchmark.json,de6a486dfa903408aaf22422ad88016f619701b9c2110c1877b5cb4c17b9aa18
F5,research-sp40-f5-field-benchmark,F5/op3/n1,7294,,,,,,,,,,,,research/runs/research-sp40-f5-field-benchmark.json,de6a486dfa903408aaf22422ad88016f619701b9c2110c1877b5cb4c17b9aa18
F5,research-sp40-f5-field-benchmark,F5/op4/n1,48241,,,,,,,,,,,,research/runs/research-sp40-f5-field-benchmark.json,de6a486dfa903408aaf22422ad88016f619701b9c2110c1877b5cb4c17b9aa18
F5,research-sp40-f5-field-benchmark,F5/op5/n1,9639,,,,,,,,,,,,research/runs/research-sp40-f5-field-benchmark.json,de6a486dfa903408aaf22422ad88016f619701b9c2110c1877b5cb4c17b9aa18
F5,research-sp40-f5-field-benchmark,F5/op6/n1,8994,,,,,,,,,,,,research/runs/research-sp40-f5-field-benchmark.json,de6a486dfa903408aaf22422ad88016f619701b9c2110c1877b5cb4c17b9aa18
F5,research-sp40-f5-field-benchmark,F5/op7/n1,9104,,,,,,,,,,,,research/runs/research-sp40-f5-field-benchmark.json,de6a486dfa903408aaf22422ad88016f619701b9c2110c1877b5cb4c17b9aa18
F5,research-sp40-f5-field-benchmark,F5/op8/n1,8764,,,,,,,,,,,,research/runs/research-sp40-f5-field-benchmark.json,de6a486dfa903408aaf22422ad88016f619701b9c2110c1877b5cb4c17b9aa18
F5,research-sp40-f5-field-benchmark,F5/op9/n1,8786,,,,,,,,,,,,research/runs/research-sp40-f5-field-benchmark.json,de6a486dfa903408aaf22422ad88016f619701b9c2110c1877b5cb4c17b9aa18
SP-70,research-sp70-sp-70-foundry-components,N1.nullifier,23581,,,,,,,,,,,,research/runs/research-sp70-sp-70-foundry-components.json,0e4ac9e7ee9e28e11d0d2d7e9a2d4ef25528f663daf5faf40594e2ab038a5088
SP-70,research-sp70-sp-70-foundry-components,N1.same_user_pull_credit,45807,,,,,,,,,,,,research/runs/research-sp70-sp-70-foundry-components.json,0e4ac9e7ee9e28e11d0d2d7e9a2d4ef25528f663daf5faf40594e2ab038a5088
SP-70,research-sp70-sp-70-foundry-components,N1.unrelated_user_pull_credit,45807,,,,,,,,,,,,research/runs/research-sp70-sp-70-foundry-components.json,0e4ac9e7ee9e28e11d0d2d7e9a2d4ef25528f663daf5faf40594e2ab038a5088
SP-70,research-sp70-sp-70-foundry-components,N16.nullifier,387798,,,,,,,,,,,,research/runs/research-sp70-sp-70-foundry-components.json,0e4ac9e7ee9e28e11d0d2d7e9a2d4ef25528f663daf5faf40594e2ab038a5088
SP-70,research-sp70-sp-70-foundry-components,N16.same_user_pull_credit,65999,,,,,,,,,,,,research/runs/research-sp70-sp-70-foundry-components.json,0e4ac9e7ee9e28e11d0d2d7e9a2d4ef25528f663daf5faf40594e2ab038a5088
SP-70,research-sp70-sp-70-foundry-components,N16.unrelated_user_pull_credit,722999,,,,,,,,,,,,research/runs/research-sp70-sp-70-foundry-components.json,0e4ac9e7ee9e28e11d0d2d7e9a2d4ef25528f663daf5faf40594e2ab038a5088
SP-70,research-sp70-sp-70-foundry-components,N2.nullifier,46682,,,,,,,,,,,,research/runs/research-sp70-sp-70-foundry-components.json,0e4ac9e7ee9e28e11d0d2d7e9a2d4ef25528f663daf5faf40594e2ab038a5088
SP-70,research-sp70-sp-70-foundry-components,N2.same_user_pull_credit,47170,,,,,,,,,,,,research/runs/research-sp70-sp-70-foundry-components.json,0e4ac9e7ee9e28e11d0d2d7e9a2d4ef25528f663daf5faf40594e2ab038a5088
SP-70,research-sp70-sp-70-foundry-components,N2.unrelated_user_pull_credit,90970,,,,,,,,,,,,research/runs/research-sp70-sp-70-foundry-components.json,0e4ac9e7ee9e28e11d0d2d7e9a2d4ef25528f663daf5faf40594e2ab038a5088
SP-70,research-sp70-sp-70-foundry-components,N32.nullifier,818629,,,,,,,,,,,,research/runs/research-sp70-sp-70-foundry-components.json,0e4ac9e7ee9e28e11d0d2d7e9a2d4ef25528f663daf5faf40594e2ab038a5088
SP-70,research-sp70-sp-70-foundry-components,N32.same_user_pull_credit,87462,,,,,,,,,,,,research/runs/research-sp70-sp-70-foundry-components.json,0e4ac9e7ee9e28e11d0d2d7e9a2d4ef25528f663daf5faf40594e2ab038a5088
SP-70,research-sp70-sp-70-foundry-components,N32.unrelated_user_pull_credit,1445262,,,,,,,,,,,,research/runs/research-sp70-sp-70-foundry-components.json,0e4ac9e7ee9e28e11d0d2d7e9a2d4ef25528f663daf5faf40594e2ab038a5088
SP-70,research-sp70-sp-70-foundry-components,N4.nullifier,93374,,,,,,,,,,,,research/runs/research-sp70-sp-70-foundry-components.json,0e4ac9e7ee9e28e11d0d2d7e9a2d4ef25528f663daf5faf40594e2ab038a5088
SP-70,research-sp70-sp-70-foundry-components,N4.same_user_pull_credit,49873,,,,,,,,,,,,research/runs/research-sp70-sp-70-foundry-components.json,0e4ac9e7ee9e28e11d0d2d7e9a2d4ef25528f663daf5faf40594e2ab038a5088
SP-70,research-sp70-sp-70-foundry-components,N4.unrelated_user_pull_credit,181273,,,,,,,,,,,,research/runs/research-sp70-sp-70-foundry-components.json,0e4ac9e7ee9e28e11d0d2d7e9a2d4ef25528f663daf5faf40594e2ab038a5088
SP-70,research-sp70-sp-70-foundry-components,N64.nullifier,1811596,,,,,,,,,,,,research/runs/research-sp70-sp-70-foundry-components.json,0e4ac9e7ee9e28e11d0d2d7e9a2d4ef25528f663daf5faf40594e2ab038a5088
SP-70,research-sp70-sp-70-foundry-components,N64.same_user_pull_credit,130365,,,,,,,,,,,,research/runs/research-sp70-sp-70-foundry-components.json,0e4ac9e7ee9e28e11d0d2d7e9a2d4ef25528f663daf5faf40594e2ab038a5088
SP-70,research-sp70-sp-70-foundry-components,N64.unrelated_user_pull_credit,2889765,,,,,,,,,,,,research/runs/research-sp70-sp-70-foundry-components.json,0e4ac9e7ee9e28e11d0d2d7e9a2d4ef25528f663daf5faf40594e2ab038a5088
SP-70,research-sp70-sp-70-foundry-components,N8.nullifier,188787,,,,,,,,,,,,research/runs/research-sp70-sp-70-foundry-components.json,0e4ac9e7ee9e28e11d0d2d7e9a2d4ef25528f663daf5faf40594e2ab038a5088
SP-70,research-sp70-sp-70-foundry-components,N8.same_user_pull_credit,55256,,,,,,,,,,,,research/runs/research-sp70-sp-70-foundry-components.json,0e4ac9e7ee9e28e11d0d2d7e9a2d4ef25528f663daf5faf40594e2ab038a5088
SP-70,research-sp70-sp-70-foundry-components,N8.unrelated_user_pull_credit,361856,,,,,,,,,,,,research/runs/research-sp70-sp-70-foundry-components.json,0e4ac9e7ee9e28e11d0d2d7e9a2d4ef25528f663daf5faf40594e2ab038a5088
SP-70,research-sp70-sp-70-foundry-components,successful_pull_claim,32656,,,,,,,,,,,,research/runs/research-sp70-sp-70-foundry-components.json,0e4ac9e7ee9e28e11d0d2d7e9a2d4ef25528f663daf5faf40594e2ab038a5088
SP-72,research-sp72-sp-72-foundry-harness,cleanup_gross,6671,,,,,,,,,,,,research/runs/research-sp72-sp-72-foundry-harness.json,e484115f9d313cd43c410802c6dce27d741f69544c5d585e0c8e0cf675d4be9f
SP-72,research-sp72-sp-72-foundry-harness,part_a,357199,,,,,,,,,,,,research/runs/research-sp72-sp-72-foundry-harness.json,e484115f9d313cd43c410802c6dce27d741f69544c5d585e0c8e0cf675d4be9f
SP-72,research-sp72-sp-72-foundry-harness,part_b_gross,78039,,,,,,,,,,,,research/runs/research-sp72-sp-72-foundry-harness.json,e484115f9d313cd43c410802c6dce27d741f69544c5d585e0c8e0cf675d4be9f
C00/v03-baseline,v03-corpus-01,WITHDRAW_A,15054181,1714540,4254850,16768721,6834952,16768721,10241928,16768721,8495,7494,12867,0,research/runs/v03-corpus-01.json,7de3a5a3b01e09ec06e9394ff4e46c9f5a3ca1adbec619a81f236c8f7561b69f
C00/v03-baseline,v03-corpus-01,WITHDRAW_B,12352236,1715600,4257500,14067836,6839048,14067836,10248072,14067836,2709380,7494,12867,0,research/runs/v03-corpus-01.json,7de3a5a3b01e09ec06e9394ff4e46c9f5a3ca1adbec619a81f236c8f7561b69f
C00/v03-baseline,v03-corpus-01,pool_a_execution,15054181,,,,,,,,,,,,research/runs/v03-corpus-01.json,7de3a5a3b01e09ec06e9394ff4e46c9f5a3ca1adbec619a81f236c8f7561b69f
C00/v03-baseline,v03-corpus-01,pool_a_standard_intrinsic,1714540,,,,,,,,,,,,research/runs/v03-corpus-01.json,7de3a5a3b01e09ec06e9394ff4e46c9f5a3ca1adbec619a81f236c8f7561b69f
C00/v03-baseline,v03-corpus-01,pool_b_execution,12352236,,,,,,,,,,,,research/runs/v03-corpus-01.json,7de3a5a3b01e09ec06e9394ff4e46c9f5a3ca1adbec619a81f236c8f7561b69f
C00/v03-baseline,v03-corpus-01,pool_b_standard_intrinsic,1715600,,,,,,,,,,,,research/runs/v03-corpus-01.json,7de3a5a3b01e09ec06e9394ff4e46c9f5a3ca1adbec619a81f236c8f7561b69f
C00/v03-baseline,v03-corpus-02,WITHDRAW_A,15014251,1696252,4209130,16710503,6761224,16710503,10131336,16710503,66713,7494,12867,0,research/runs/v03-corpus-02.json,d4fadf4db1338135df671adc937813c3db1b3bb60ca175b14e0a86a4525b0730
C00/v03-baseline,v03-corpus-02,WITHDRAW_B,12026735,1575672,3907680,13602407,6277896,13602407,9406344,13602407,3174809,7494,12867,0,research/runs/v03-corpus-02.json,d4fadf4db1338135df671adc937813c3db1b3bb60ca175b14e0a86a4525b0730
C00/v03-baseline,v03-corpus-02,pool_a_execution,15014251,,,,,,,,,,,,research/runs/v03-corpus-02.json,d4fadf4db1338135df671adc937813c3db1b3bb60ca175b14e0a86a4525b0730
C00/v03-baseline,v03-corpus-02,pool_a_standard_intrinsic,1696252,,,,,,,,,,,,research/runs/v03-corpus-02.json,d4fadf4db1338135df671adc937813c3db1b3bb60ca175b14e0a86a4525b0730
C00/v03-baseline,v03-corpus-02,pool_b_execution,12026735,,,,,,,,,,,,research/runs/v03-corpus-02.json,d4fadf4db1338135df671adc937813c3db1b3bb60ca175b14e0a86a4525b0730
C00/v03-baseline,v03-corpus-02,pool_b_standard_intrinsic,1575672,,,,,,,,,,,,research/runs/v03-corpus-02.json,d4fadf4db1338135df671adc937813c3db1b3bb60ca175b14e0a86a4525b0730
C00/v03-baseline,v03-corpus-03,WITHDRAW_A,14971912,1694312,4204280,16666224,6753032,16666224,10119048,16666224,110992,7494,12867,0,research/runs/v03-corpus-03.json,518be01c67a084467baf64388d28522d77ac43d3afbf7b495abe5265b29e6842
C00/v03-baseline,v03-corpus-03,WITHDRAW_B,12297228,1687396,4186990,13984624,6724360,13984624,10076040,13984624,2792592,7494,12867,0,research/runs/v03-corpus-03.json,518be01c67a084467baf64388d28522d77ac43d3afbf7b495abe5265b29e6842
C00/v03-baseline,v03-corpus-03,pool_a_execution,14971912,,,,,,,,,,,,research/runs/v03-corpus-03.json,518be01c67a084467baf64388d28522d77ac43d3afbf7b495abe5265b29e6842
C00/v03-baseline,v03-corpus-03,pool_a_standard_intrinsic,1694312,,,,,,,,,,,,research/runs/v03-corpus-03.json,518be01c67a084467baf64388d28522d77ac43d3afbf7b495abe5265b29e6842
C00/v03-baseline,v03-corpus-03,pool_b_execution,12297228,,,,,,,,,,,,research/runs/v03-corpus-03.json,518be01c67a084467baf64388d28522d77ac43d3afbf7b495abe5265b29e6842
C00/v03-baseline,v03-corpus-03,pool_b_standard_intrinsic,1687396,,,,,,,,,,,,research/runs/v03-corpus-03.json,518be01c67a084467baf64388d28522d77ac43d3afbf7b495abe5265b29e6842
C00/v03-baseline,v03-corpus-04,WITHDRAW_A,14926940,1689156,4191390,16616096,6732552,16616096,10088328,16616096,161120,7494,12867,0,research/runs/v03-corpus-04.json,b28d33a08403cba3e12b14cc79e7ce339a8b2da0ee1e967827e1885a2d97efff
C00/v03-baseline,v03-corpus-04,WITHDRAW_B,12257047,1672036,4148590,13929083,6662920,13929083,9983880,13929083,2848133,7494,12867,0,research/runs/v03-corpus-04.json,b28d33a08403cba3e12b14cc79e7ce339a8b2da0ee1e967827e1885a2d97efff
C00/v03-baseline,v03-corpus-04,pool_a_execution,14926940,,,,,,,,,,,,research/runs/v03-corpus-04.json,b28d33a08403cba3e12b14cc79e7ce339a8b2da0ee1e967827e1885a2d97efff
C00/v03-baseline,v03-corpus-04,pool_a_standard_intrinsic,1689156,,,,,,,,,,,,research/runs/v03-corpus-04.json,b28d33a08403cba3e12b14cc79e7ce339a8b2da0ee1e967827e1885a2d97efff
C00/v03-baseline,v03-corpus-04,pool_b_execution,12257047,,,,,,,,,,,,research/runs/v03-corpus-04.json,b28d33a08403cba3e12b14cc79e7ce339a8b2da0ee1e967827e1885a2d97efff
C00/v03-baseline,v03-corpus-04,pool_b_standard_intrinsic,1672036,,,,,,,,,,,,research/runs/v03-corpus-04.json,b28d33a08403cba3e12b14cc79e7ce339a8b2da0ee1e967827e1885a2d97efff
C00/v03-baseline,v03-corpus-05,WITHDRAW_A,14848937,1657724,4112810,16506661,6605576,16506661,9897864,16506661,270555,7494,12867,0,research/runs/v03-corpus-05.json,a4b1be8b4a75c4b30b7d8fe1fd32018d1e73667e24a48386f0c7e70c90c2d26e
C00/v03-baseline,v03-corpus-05,WITHDRAW_B,12405243,1718720,4265300,14123963,6851336,14123963,10266504,14123963,2653253,7494,12867,0,research/runs/v03-corpus-05.json,a4b1be8b4a75c4b30b7d8fe1fd32018d1e73667e24a48386f0c7e70c90c2d26e
C00/v03-baseline,v03-corpus-05,pool_a_execution,14848937,,,,,,,,,,,,research/runs/v03-corpus-05.json,a4b1be8b4a75c4b30b7d8fe1fd32018d1e73667e24a48386f0c7e70c90c2d26e
C00/v03-baseline,v03-corpus-05,pool_a_standard_intrinsic,1657724,,,,,,,,,,,,research/runs/v03-corpus-05.json,a4b1be8b4a75c4b30b7d8fe1fd32018d1e73667e24a48386f0c7e70c90c2d26e
C00/v03-baseline,v03-corpus-05,pool_b_execution,12405243,,,,,,,,,,,,research/runs/v03-corpus-05.json,a4b1be8b4a75c4b30b7d8fe1fd32018d1e73667e24a48386f0c7e70c90c2d26e
C00/v03-baseline,v03-corpus-05,pool_b_standard_intrinsic,1718720,,,,,,,,,,,,research/runs/v03-corpus-05.json,a4b1be8b4a75c4b30b7d8fe1fd32018d1e73667e24a48386f0c7e70c90c2d26e
C00/v03-baseline,v03-corpus-06,WITHDRAW_A,15007383,1701324,4221810,16708707,6781704,16708707,10162056,16708707,68509,7494,12867,0,research/runs/v03-corpus-06.json,db8017c21d6da2b6fb63b15743fe260cba3277e4433ffefa881a8d8e04161739
C00/v03-baseline,v03-corpus-06,WITHDRAW_B,12368028,1740296,4319240,14108324,6937352,14108324,10395528,14108324,2668892,7494,12867,0,research/runs/v03-corpus-06.json,db8017c21d6da2b6fb63b15743fe260cba3277e4433ffefa881a8d8e04161739
C00/v03-baseline,v03-corpus-06,pool_a_execution,15007383,,,,,,,,,,,,research/runs/v03-corpus-06.json,db8017c21d6da2b6fb63b15743fe260cba3277e4433ffefa881a8d8e04161739
C00/v03-baseline,v03-corpus-06,pool_a_standard_intrinsic,1701324,,,,,,,,,,,,research/runs/v03-corpus-06.json,db8017c21d6da2b6fb63b15743fe260cba3277e4433ffefa881a8d8e04161739
C00/v03-baseline,v03-corpus-06,pool_b_execution,12368028,,,,,,,,,,,,research/runs/v03-corpus-06.json,db8017c21d6da2b6fb63b15743fe260cba3277e4433ffefa881a8d8e04161739
C00/v03-baseline,v03-corpus-06,pool_b_standard_intrinsic,1740296,,,,,,,,,,,,research/runs/v03-corpus-06.json,db8017c21d6da2b6fb63b15743fe260cba3277e4433ffefa881a8d8e04161739
C00/v03-baseline,v03-corpus-07,WITHDRAW_A,14863860,1650496,4094740,16514356,6576904,16514356,9854856,16514356,262860,7494,12867,0,research/runs/v03-corpus-07.json,7ca6aee9ab7deed9f75f4f2dae979aedf6377477199ec55e31779283e30d6e1e
C00/v03-baseline,v03-corpus-07,WITHDRAW_B,12280979,1682012,4173530,13962991,6703880,13962991,10045320,13962991,2814225,7494,12867,0,research/runs/v03-corpus-07.json,7ca6aee9ab7deed9f75f4f2dae979aedf6377477199ec55e31779283e30d6e1e
C00/v03-baseline,v03-corpus-07,pool_a_execution,14863860,,,,,,,,,,,,research/runs/v03-corpus-07.json,7ca6aee9ab7deed9f75f4f2dae979aedf6377477199ec55e31779283e30d6e1e
C00/v03-baseline,v03-corpus-07,pool_a_standard_intrinsic,1650496,,,,,,,,,,,,research/runs/v03-corpus-07.json,7ca6aee9ab7deed9f75f4f2dae979aedf6377477199ec55e31779283e30d6e1e
C00/v03-baseline,v03-corpus-07,pool_b_execution,12280979,,,,,,,,,,,,research/runs/v03-corpus-07.json,7ca6aee9ab7deed9f75f4f2dae979aedf6377477199ec55e31779283e30d6e1e
C00/v03-baseline,v03-corpus-07,pool_b_standard_intrinsic,1682012,,,,,,,,,,,,research/runs/v03-corpus-07.json,7ca6aee9ab7deed9f75f4f2dae979aedf6377477199ec55e31779283e30d6e1e
C00/v03-baseline,v03-corpus-08,WITHDRAW_A,15032022,1735296,4306740,16767318,6916872,16767318,10364808,16767318,9898,7494,12867,0,research/runs/v03-corpus-08.json,26e51065df08450e09934c115098f85a5af9f55f772b73f6772ca984a9e2f745
C00/v03-baseline,v03-corpus-08,WITHDRAW_B,12339973,1718744,4265360,14058717,6851336,14058717,10266504,14058717,2718499,7494,12867,0,research/runs/v03-corpus-08.json,26e51065df08450e09934c115098f85a5af9f55f772b73f6772ca984a9e2f745
C00/v03-baseline,v03-corpus-08,pool_a_execution,15032022,,,,,,,,,,,,research/runs/v03-corpus-08.json,26e51065df08450e09934c115098f85a5af9f55f772b73f6772ca984a9e2f745
C00/v03-baseline,v03-corpus-08,pool_a_standard_intrinsic,1735296,,,,,,,,,,,,research/runs/v03-corpus-08.json,26e51065df08450e09934c115098f85a5af9f55f772b73f6772ca984a9e2f745
C00/v03-baseline,v03-corpus-08,pool_b_execution,12339973,,,,,,,,,,,,research/runs/v03-corpus-08.json,26e51065df08450e09934c115098f85a5af9f55f772b73f6772ca984a9e2f745
C00/v03-baseline,v03-corpus-08,pool_b_standard_intrinsic,1718744,,,,,,,,,,,,research/runs/v03-corpus-08.json,26e51065df08450e09934c115098f85a5af9f55f772b73f6772ca984a9e2f745
C00/v03-baseline,v03-corpus-09,WITHDRAW_A,15072290,1698808,4215520,16771098,6773512,16771098,10149768,16771098,6118,7494,12867,0,research/runs/v03-corpus-09.json,e9d66394d867be95d8aaf2e3b08fc733801013fdcec81510ca09c5603f4b2fd0
C00/v03-baseline,v03-corpus-09,WITHDRAW_B,12181406,1630992,4045980,13812398,6499080,13812398,9738120,13812398,2964818,7494,12867,0,research/runs/v03-corpus-09.json,e9d66394d867be95d8aaf2e3b08fc733801013fdcec81510ca09c5603f4b2fd0
C00/v03-baseline,v03-corpus-09,pool_a_execution,15072290,,,,,,,,,,,,research/runs/v03-corpus-09.json,e9d66394d867be95d8aaf2e3b08fc733801013fdcec81510ca09c5603f4b2fd0
C00/v03-baseline,v03-corpus-09,pool_a_standard_intrinsic,1698808,,,,,,,,,,,,research/runs/v03-corpus-09.json,e9d66394d867be95d8aaf2e3b08fc733801013fdcec81510ca09c5603f4b2fd0
C00/v03-baseline,v03-corpus-09,pool_b_execution,12181406,,,,,,,,,,,,research/runs/v03-corpus-09.json,e9d66394d867be95d8aaf2e3b08fc733801013fdcec81510ca09c5603f4b2fd0
C00/v03-baseline,v03-corpus-09,pool_b_standard_intrinsic,1630992,,,,,,,,,,,,research/runs/v03-corpus-09.json,e9d66394d867be95d8aaf2e3b08fc733801013fdcec81510ca09c5603f4b2fd0
C00/v03-baseline,v03-corpus-10,WITHDRAW_A,15057923,1691120,4196300,16749043,6740744,16749043,10100616,16749043,28173,7494,12867,0,research/runs/v03-corpus-10.json,c80c5f6ba72f5d6977504d2c572fb027089f6b0940a1d68b077688df402dd538
C00/v03-baseline,v03-corpus-10,WITHDRAW_B,12324303,1684252,4179130,14008555,6712072,14008555,10057608,14008555,2768661,7494,12867,0,research/runs/v03-corpus-10.json,c80c5f6ba72f5d6977504d2c572fb027089f6b0940a1d68b077688df402dd538
C00/v03-baseline,v03-corpus-10,pool_a_execution,15057923,,,,,,,,,,,,research/runs/v03-corpus-10.json,c80c5f6ba72f5d6977504d2c572fb027089f6b0940a1d68b077688df402dd538
C00/v03-baseline,v03-corpus-10,pool_a_standard_intrinsic,1691120,,,,,,,,,,,,research/runs/v03-corpus-10.json,c80c5f6ba72f5d6977504d2c572fb027089f6b0940a1d68b077688df402dd538
C00/v03-baseline,v03-corpus-10,pool_b_execution,12324303,,,,,,,,,,,,research/runs/v03-corpus-10.json,c80c5f6ba72f5d6977504d2c572fb027089f6b0940a1d68b077688df402dd538
C00/v03-baseline,v03-corpus-10,pool_b_standard_intrinsic,1684252,,,,,,,,,,,,research/runs/v03-corpus-10.json,c80c5f6ba72f5d6977504d2c572fb027089f6b0940a1d68b077688df402dd538
C00/v03-baseline,v03-corpus-11,WITHDRAW_A,14972421,1705636,4232590,16678057,6798088,16678057,10186632,16678057,99159,7494,12867,0,research/runs/v03-corpus-11.json,b73e102eca803dbbedfb60ca718b42f7156fa62d99b2475120aa807436670798
C00/v03-baseline,v03-corpus-11,WITHDRAW_B,12176301,1666144,4133860,13842445,6638344,13842445,9947016,13842445,2934771,7494,12867,0,research/runs/v03-corpus-11.json,b73e102eca803dbbedfb60ca718b42f7156fa62d99b2475120aa807436670798
C00/v03-baseline,v03-corpus-11,pool_a_execution,14972421,,,,,,,,,,,,research/runs/v03-corpus-11.json,b73e102eca803dbbedfb60ca718b42f7156fa62d99b2475120aa807436670798
C00/v03-baseline,v03-corpus-11,pool_a_standard_intrinsic,1705636,,,,,,,,,,,,research/runs/v03-corpus-11.json,b73e102eca803dbbedfb60ca718b42f7156fa62d99b2475120aa807436670798
C00/v03-baseline,v03-corpus-11,pool_b_execution,12176301,,,,,,,,,,,,research/runs/v03-corpus-11.json,b73e102eca803dbbedfb60ca718b42f7156fa62d99b2475120aa807436670798
C00/v03-baseline,v03-corpus-11,pool_b_standard_intrinsic,1666144,,,,,,,,,,,,research/runs/v03-corpus-11.json,b73e102eca803dbbedfb60ca718b42f7156fa62d99b2475120aa807436670798
C00/v03-baseline,v03-corpus-12,WITHDRAW_A,14758480,1613668,4002670,16372148,6429448,16372148,9633672,16372148,405068,7494,12867,0,research/runs/v03-corpus-12.json,548a37f2b5e6e4835122ff446e2c0ae0b30d2b2a74bd0dd85f16615b15d7c959
C00/v03-baseline,v03-corpus-12,WITHDRAW_B,12202465,1669964,4143410,13872429,6654728,13872429,9971592,13872429,2904787,7494,12867,0,research/runs/v03-corpus-12.json,548a37f2b5e6e4835122ff446e2c0ae0b30d2b2a74bd0dd85f16615b15d7c959
C00/v03-baseline,v03-corpus-12,pool_a_execution,14758480,,,,,,,,,,,,research/runs/v03-corpus-12.json,548a37f2b5e6e4835122ff446e2c0ae0b30d2b2a74bd0dd85f16615b15d7c959
C00/v03-baseline,v03-corpus-12,pool_a_standard_intrinsic,1613668,,,,,,,,,,,,research/runs/v03-corpus-12.json,548a37f2b5e6e4835122ff446e2c0ae0b30d2b2a74bd0dd85f16615b15d7c959
C00/v03-baseline,v03-corpus-12,pool_b_execution,12202465,,,,,,,,,,,,research/runs/v03-corpus-12.json,548a37f2b5e6e4835122ff446e2c0ae0b30d2b2a74bd0dd85f16615b15d7c959
C00/v03-baseline,v03-corpus-12,pool_b_standard_intrinsic,1669964,,,,,,,,,,,,research/runs/v03-corpus-12.json,548a37f2b5e6e4835122ff446e2c0ae0b30d2b2a74bd0dd85f16615b15d7c959
C00/v03-baseline,v03-corpus-13,WITHDRAW_A,15056479,1721684,4272710,16778163,6863624,16778163,10284936,16778163,-947,7494,12867,0,research/runs/v03-corpus-13.json,c88c0096edbc3e9bcc1dd988b734c09163936cac4707c9944940c2e8414d6d0e
C00/v03-baseline,v03-corpus-13,WITHDRAW_B,12318800,1701708,4222770,14020508,6781704,14020508,10162056,14020508,2756708,7494,12867,0,research/runs/v03-corpus-13.json,c88c0096edbc3e9bcc1dd988b734c09163936cac4707c9944940c2e8414d6d0e
