classification,price_provenance,network,payload_family,payload_kib,scenario_id,l1_base_fee_wei,l1_blob_base_fee_wei,l2_base_fee_wei,op_l1_base_fee_scalar,op_l1_blob_fee_scalar,op_da_footprint_gas_scalar,arbitrum_price_per_unit_wei,scroll_exec_scalar,scroll_blob_scalar,estimator_status,fastlz_size_bytes,op_estimated_size_scaled,op_da_footprint_gas,execution_fee_wei,l1_data_fee_wei,operator_fee_wei,total_fee_wei
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,arbitrum-one,repeated,120,l1-30gwei-blob-1wei,30000000000,1,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_NITRO_BROTLI_LEVEL_1_EXECUTABLE,,,,98724000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,arbitrum-one,repeated,120,l1-30gwei-blob-10wei,30000000000,10,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_NITRO_BROTLI_LEVEL_1_EXECUTABLE,,,,98724000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,arbitrum-one,repeated,120,l1-30gwei-blob-100wei,30000000000,100,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_NITRO_BROTLI_LEVEL_1_EXECUTABLE,,,,98724000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,arbitrum-one,repeated,120,l1-100gwei-blob-1wei,100000000000,1,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_NITRO_BROTLI_LEVEL_1_EXECUTABLE,,,,98724000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,arbitrum-one,repeated,120,l1-100gwei-blob-10wei,100000000000,10,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_NITRO_BROTLI_LEVEL_1_EXECUTABLE,,,,98724000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,arbitrum-one,repeated,120,l1-100gwei-blob-100wei,100000000000,100,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_NITRO_BROTLI_LEVEL_1_EXECUTABLE,,,,98724000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,arbitrum-one,repeated,128,l1-1gwei-blob-1wei,1000000000,1,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_NITRO_BROTLI_LEVEL_1_EXECUTABLE,,,,105277600000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,arbitrum-one,repeated,128,l1-1gwei-blob-10wei,1000000000,10,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_NITRO_BROTLI_LEVEL_1_EXECUTABLE,,,,105277600000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,arbitrum-one,repeated,128,l1-1gwei-blob-100wei,1000000000,100,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_NITRO_BROTLI_LEVEL_1_EXECUTABLE,,,,105277600000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,arbitrum-one,repeated,128,l1-10gwei-blob-1wei,10000000000,1,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_NITRO_BROTLI_LEVEL_1_EXECUTABLE,,,,105277600000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,arbitrum-one,repeated,128,l1-10gwei-blob-10wei,10000000000,10,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_NITRO_BROTLI_LEVEL_1_EXECUTABLE,,,,105277600000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,arbitrum-one,repeated,128,l1-10gwei-blob-100wei,10000000000,100,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_NITRO_BROTLI_LEVEL_1_EXECUTABLE,,,,105277600000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,arbitrum-one,repeated,128,l1-30gwei-blob-1wei,30000000000,1,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_NITRO_BROTLI_LEVEL_1_EXECUTABLE,,,,105277600000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,arbitrum-one,repeated,128,l1-30gwei-blob-10wei,30000000000,10,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_NITRO_BROTLI_LEVEL_1_EXECUTABLE,,,,105277600000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,arbitrum-one,repeated,128,l1-30gwei-blob-100wei,30000000000,100,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_NITRO_BROTLI_LEVEL_1_EXECUTABLE,,,,105277600000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,arbitrum-one,repeated,128,l1-100gwei-blob-1wei,100000000000,1,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_NITRO_BROTLI_LEVEL_1_EXECUTABLE,,,,105277600000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,arbitrum-one,repeated,128,l1-100gwei-blob-10wei,100000000000,10,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_NITRO_BROTLI_LEVEL_1_EXECUTABLE,,,,105277600000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,arbitrum-one,repeated,128,l1-100gwei-blob-100wei,100000000000,100,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_NITRO_BROTLI_LEVEL_1_EXECUTABLE,,,,105277600000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,arbitrum-one,repeated,160,l1-1gwei-blob-1wei,1000000000,1,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_NITRO_BROTLI_LEVEL_1_EXECUTABLE,,,,131492000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,arbitrum-one,repeated,160,l1-1gwei-blob-10wei,1000000000,10,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_NITRO_BROTLI_LEVEL_1_EXECUTABLE,,,,131492000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,arbitrum-one,repeated,160,l1-1gwei-blob-100wei,1000000000,100,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_NITRO_BROTLI_LEVEL_1_EXECUTABLE,,,,131492000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,arbitrum-one,repeated,160,l1-10gwei-blob-1wei,10000000000,1,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_NITRO_BROTLI_LEVEL_1_EXECUTABLE,,,,131492000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,arbitrum-one,repeated,160,l1-10gwei-blob-10wei,10000000000,10,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_NITRO_BROTLI_LEVEL_1_EXECUTABLE,,,,131492000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,arbitrum-one,repeated,160,l1-10gwei-blob-100wei,10000000000,100,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_NITRO_BROTLI_LEVEL_1_EXECUTABLE,,,,131492000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,arbitrum-one,repeated,160,l1-30gwei-blob-1wei,30000000000,1,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_NITRO_BROTLI_LEVEL_1_EXECUTABLE,,,,131492000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,arbitrum-one,repeated,160,l1-30gwei-blob-10wei,30000000000,10,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_NITRO_BROTLI_LEVEL_1_EXECUTABLE,,,,131492000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,arbitrum-one,repeated,160,l1-30gwei-blob-100wei,30000000000,100,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_NITRO_BROTLI_LEVEL_1_EXECUTABLE,,,,131492000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,arbitrum-one,repeated,160,l1-100gwei-blob-1wei,100000000000,1,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_NITRO_BROTLI_LEVEL_1_EXECUTABLE,,,,131492000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,arbitrum-one,repeated,160,l1-100gwei-blob-10wei,100000000000,10,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_NITRO_BROTLI_LEVEL_1_EXECUTABLE,,,,131492000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,arbitrum-one,repeated,160,l1-100gwei-blob-100wei,100000000000,100,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_NITRO_BROTLI_LEVEL_1_EXECUTABLE,,,,131492000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,arbitrum-one,repeated,210,l1-1gwei-blob-1wei,1000000000,1,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_NITRO_BROTLI_LEVEL_1_EXECUTABLE,,,,172452000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,arbitrum-one,repeated,210,l1-1gwei-blob-10wei,1000000000,10,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_NITRO_BROTLI_LEVEL_1_EXECUTABLE,,,,172452000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,arbitrum-one,repeated,210,l1-1gwei-blob-100wei,1000000000,100,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_NITRO_BROTLI_LEVEL_1_EXECUTABLE,,,,172452000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,arbitrum-one,repeated,210,l1-10gwei-blob-1wei,10000000000,1,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_NITRO_BROTLI_LEVEL_1_EXECUTABLE,,,,172452000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,arbitrum-one,repeated,210,l1-10gwei-blob-10wei,10000000000,10,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_NITRO_BROTLI_LEVEL_1_EXECUTABLE,,,,172452000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,arbitrum-one,repeated,210,l1-10gwei-blob-100wei,10000000000,100,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_NITRO_BROTLI_LEVEL_1_EXECUTABLE,,,,172452000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,arbitrum-one,repeated,210,l1-30gwei-blob-1wei,30000000000,1,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_NITRO_BROTLI_LEVEL_1_EXECUTABLE,,,,172452000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,arbitrum-one,repeated,210,l1-30gwei-blob-10wei,30000000000,10,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_NITRO_BROTLI_LEVEL_1_EXECUTABLE,,,,172452000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,arbitrum-one,repeated,210,l1-30gwei-blob-100wei,30000000000,100,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_NITRO_BROTLI_LEVEL_1_EXECUTABLE,,,,172452000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,arbitrum-one,repeated,210,l1-100gwei-blob-1wei,100000000000,1,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_NITRO_BROTLI_LEVEL_1_EXECUTABLE,,,,172452000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,arbitrum-one,repeated,210,l1-100gwei-blob-10wei,100000000000,10,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_NITRO_BROTLI_LEVEL_1_EXECUTABLE,,,,172452000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,arbitrum-one,repeated,210,l1-100gwei-blob-100wei,100000000000,100,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_NITRO_BROTLI_LEVEL_1_EXECUTABLE,,,,172452000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,scroll-mainnet,seeded-incompressible,80,l1-1gwei-blob-1wei,1000000000,1,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_SCROLL_DA_CODEC_V8_ZSTD_EXECUTABLE,,,,65771800000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,scroll-mainnet,seeded-incompressible,80,l1-1gwei-blob-10wei,1000000000,10,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_SCROLL_DA_CODEC_V8_ZSTD_EXECUTABLE,,,,65771800000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,scroll-mainnet,seeded-incompressible,80,l1-1gwei-blob-100wei,1000000000,100,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_SCROLL_DA_CODEC_V8_ZSTD_EXECUTABLE,,,,65771800000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,scroll-mainnet,seeded-incompressible,80,l1-10gwei-blob-1wei,10000000000,1,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_SCROLL_DA_CODEC_V8_ZSTD_EXECUTABLE,,,,65771800000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,scroll-mainnet,seeded-incompressible,80,l1-10gwei-blob-10wei,10000000000,10,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_SCROLL_DA_CODEC_V8_ZSTD_EXECUTABLE,,,,65771800000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,scroll-mainnet,seeded-incompressible,80,l1-10gwei-blob-100wei,10000000000,100,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_SCROLL_DA_CODEC_V8_ZSTD_EXECUTABLE,,,,65771800000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,scroll-mainnet,seeded-incompressible,80,l1-30gwei-blob-1wei,30000000000,1,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_SCROLL_DA_CODEC_V8_ZSTD_EXECUTABLE,,,,65771800000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,scroll-mainnet,seeded-incompressible,80,l1-30gwei-blob-10wei,30000000000,10,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_SCROLL_DA_CODEC_V8_ZSTD_EXECUTABLE,,,,65771800000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,scroll-mainnet,seeded-incompressible,80,l1-30gwei-blob-100wei,30000000000,100,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_SCROLL_DA_CODEC_V8_ZSTD_EXECUTABLE,,,,65771800000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,scroll-mainnet,seeded-incompressible,80,l1-100gwei-blob-1wei,100000000000,1,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_SCROLL_DA_CODEC_V8_ZSTD_EXECUTABLE,,,,65771800000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,scroll-mainnet,seeded-incompressible,80,l1-100gwei-blob-10wei,100000000000,10,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_SCROLL_DA_CODEC_V8_ZSTD_EXECUTABLE,,,,65771800000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,scroll-mainnet,seeded-incompressible,80,l1-100gwei-blob-100wei,100000000000,100,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_SCROLL_DA_CODEC_V8_ZSTD_EXECUTABLE,,,,65771800000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,scroll-mainnet,seeded-incompressible,90,l1-1gwei-blob-1wei,1000000000,1,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_SCROLL_DA_CODEC_V8_ZSTD_EXECUTABLE,,,,73929000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,scroll-mainnet,seeded-incompressible,90,l1-1gwei-blob-10wei,1000000000,10,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_SCROLL_DA_CODEC_V8_ZSTD_EXECUTABLE,,,,73929000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,scroll-mainnet,seeded-incompressible,90,l1-1gwei-blob-100wei,1000000000,100,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_SCROLL_DA_CODEC_V8_ZSTD_EXECUTABLE,,,,73929000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,scroll-mainnet,seeded-incompressible,90,l1-10gwei-blob-1wei,10000000000,1,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_SCROLL_DA_CODEC_V8_ZSTD_EXECUTABLE,,,,73929000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,scroll-mainnet,seeded-incompressible,90,l1-10gwei-blob-10wei,10000000000,10,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_SCROLL_DA_CODEC_V8_ZSTD_EXECUTABLE,,,,73929000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,scroll-mainnet,seeded-incompressible,90,l1-10gwei-blob-100wei,10000000000,100,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_SCROLL_DA_CODEC_V8_ZSTD_EXECUTABLE,,,,73929000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,scroll-mainnet,seeded-incompressible,90,l1-30gwei-blob-1wei,30000000000,1,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_SCROLL_DA_CODEC_V8_ZSTD_EXECUTABLE,,,,73929000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,scroll-mainnet,seeded-incompressible,90,l1-30gwei-blob-10wei,30000000000,10,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_SCROLL_DA_CODEC_V8_ZSTD_EXECUTABLE,,,,73929000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,scroll-mainnet,seeded-incompressible,90,l1-30gwei-blob-100wei,30000000000,100,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_SCROLL_DA_CODEC_V8_ZSTD_EXECUTABLE,,,,73929000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,scroll-mainnet,seeded-incompressible,90,l1-100gwei-blob-1wei,100000000000,1,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_SCROLL_DA_CODEC_V8_ZSTD_EXECUTABLE,,,,73929000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,scroll-mainnet,seeded-incompressible,90,l1-100gwei-blob-10wei,100000000000,10,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_SCROLL_DA_CODEC_V8_ZSTD_EXECUTABLE,,,,73929000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,scroll-mainnet,seeded-incompressible,90,l1-100gwei-blob-100wei,100000000000,100,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_SCROLL_DA_CODEC_V8_ZSTD_EXECUTABLE,,,,73929000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,scroll-mainnet,seeded-incompressible,110,l1-1gwei-blob-1wei,1000000000,1,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_SCROLL_DA_CODEC_V8_ZSTD_EXECUTABLE,,,,90286000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,scroll-mainnet,seeded-incompressible,110,l1-1gwei-blob-10wei,1000000000,10,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_SCROLL_DA_CODEC_V8_ZSTD_EXECUTABLE,,,,90286000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,scroll-mainnet,seeded-incompressible,110,l1-1gwei-blob-100wei,1000000000,100,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_SCROLL_DA_CODEC_V8_ZSTD_EXECUTABLE,,,,90286000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,scroll-mainnet,seeded-incompressible,110,l1-10gwei-blob-1wei,10000000000,1,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_SCROLL_DA_CODEC_V8_ZSTD_EXECUTABLE,,,,90286000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,scroll-mainnet,seeded-incompressible,110,l1-10gwei-blob-10wei,10000000000,10,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_SCROLL_DA_CODEC_V8_ZSTD_EXECUTABLE,,,,90286000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,scroll-mainnet,seeded-incompressible,110,l1-10gwei-blob-100wei,10000000000,100,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_SCROLL_DA_CODEC_V8_ZSTD_EXECUTABLE,,,,90286000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,scroll-mainnet,seeded-incompressible,110,l1-30gwei-blob-1wei,30000000000,1,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_SCROLL_DA_CODEC_V8_ZSTD_EXECUTABLE,,,,90286000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,scroll-mainnet,seeded-incompressible,110,l1-30gwei-blob-10wei,30000000000,10,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_SCROLL_DA_CODEC_V8_ZSTD_EXECUTABLE,,,,90286000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,scroll-mainnet,seeded-incompressible,110,l1-30gwei-blob-100wei,30000000000,100,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_SCROLL_DA_CODEC_V8_ZSTD_EXECUTABLE,,,,90286000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,scroll-mainnet,seeded-incompressible,110,l1-100gwei-blob-1wei,100000000000,1,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_SCROLL_DA_CODEC_V8_ZSTD_EXECUTABLE,,,,90286000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,scroll-mainnet,seeded-incompressible,110,l1-100gwei-blob-10wei,100000000000,10,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_SCROLL_DA_CODEC_V8_ZSTD_EXECUTABLE,,,,90286000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,scroll-mainnet,seeded-incompressible,110,l1-100gwei-blob-100wei,100000000000,100,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_SCROLL_DA_CODEC_V8_ZSTD_EXECUTABLE,,,,90286000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,scroll-mainnet,seeded-incompressible,116,l1-1gwei-blob-1wei,1000000000,1,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_SCROLL_DA_CODEC_V8_ZSTD_EXECUTABLE,,,,95179000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,scroll-mainnet,seeded-incompressible,116,l1-1gwei-blob-10wei,1000000000,10,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_SCROLL_DA_CODEC_V8_ZSTD_EXECUTABLE,,,,95179000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,scroll-mainnet,seeded-incompressible,116,l1-1gwei-blob-100wei,1000000000,100,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_SCROLL_DA_CODEC_V8_ZSTD_EXECUTABLE,,,,95179000000000,,,
PROJECTION,SYNTHETIC_OFFLINE_INPUT_NOT_LIVE,scroll-mainnet,seeded-incompressible,116,l1-10gwei-blob-1wei,10000000000,1,20000000,1000000,1000000,400,1000000000,1000000000,1000000000,NOT_EVALUATED_MISSING_PINNED_SCROLL_DA_CODEC_V8_ZSTD_EXECUTABLE,,,,95179000000000,,,
